,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,LINK,DATA_COLETA
69,60faf01d6b65d1ecae464a0a,Cachaça Formosa Ouro 700ml," R$ 45,90 "," A Cachaça Formosa Ouro é produzida pelo Alambique Caialua, na cidade de Formosa/GO. Essa cachaça é envelhecida por 6 anos em barris de carvalho, conferindo sabor e aroma sensacionais. Sua produção artesanal possui os melhores padrões de qualidade. Graduação alcoólica: 40% ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-formosa-ouro-700ml,12/07/2021 23:39
70,60faf01d6b65d1ecae464a0b,Cachaça Caranguejo Gold 670ml," R$ 35,90 "," É uma bebida destilada, com graduação alcoólica de 39% em volume, obtida da destilação do mosto fermentado do caldo de cana-de-açúcar e armazenada em barris de carvalho por um período de dez meses, onde agrega a cachaça uma nova cor, aroma e sabor amadeirado mais intenso e encorpado do carvalho.É uma bebida destilada, com graduação alcoólica de 39% em volume, obtida da destilação do mosto fermentado do caldo de cana-de-açúcar e armazenada em barris de carvalho por um período de dez meses, onde agrega a cachaça uma nova cor, aroma e sabor amadeirado mais intenso e encorpado do carvalho. ",Volume: 670ml,,,,,https://www.araraunacachacaria.com.br/cachaca-caranguejo-gold-670ml-,12/07/2021 23:39
71,60faf01e6b65d1ecae464a0c,Cachaça Premium Gold Orgânica 4 Anos - 750ml,"            R$ 239,99   ", Cachaça envelhecida 3 anos em barris de carvalho francês. ,Volume: 750ml,,,,4 Anos,https://www.araraunacachacaria.com.br/cachaca-premium-weber-haus-gold-750-ml-organico,12/07/2021 23:39
72,60faf01e6b65d1ecae464a0d,Cachaça Vanderley Azevedo Carvalho 6 Anos 700ml," R$ 309,00 ", Graduação Alcoólica: 40%; Volume: 700ml; Safra: 2015; Destilada em alambiques de Cobre; Madeira: Carvalho Francês; Fermentação: Caipira; Cachaça Artesanal produzida em Ituiutaba-MG pontal do triangulo mineiro destilada por Vanderley Azevedo e Cássio Azevedo. Cachaça Artesanal envelhecida em barris de carvalho por no mínimo 4 anos. ,Volume: 700ml,,,,6 Anos,https://www.araraunacachacaria.com.br/cachaca-vanderley-azevedo-carvalho-6-anos-700ml,12/07/2021 23:39
73,60faf01e6b65d1ecae464a0e,Cachaça Leblon Signature Merlet 375ml," R$ 39,90 ", Eleita a melhor cachaça envelhecida do Brasil pelo IV Ranking da Cúpula da Cachaça em 2020 A Cachaça Leblon é descansada nessas barricas de carvalho previamente utilizadas no envelhecimento do Cognac XO (extra envelhecido). O resultado é um produto diferente de uma cachaça típica brasileira. Com aroma robusto e frutado a bebida possui notas complexas de cana especiarias frutas e um acabamento suave. Leblon se mescla com quase todas as frutas e combina bem com outros ingredientes como ervas e licores. A LEBLON ENVELHECIDA (signature merlet) combina o sabor furtado da cana-de-açúcar com os aromas finos de carvalho francês. É uma cachaça especial que envelhece por no mínimo dois anos em barricas novas de primeiro uso. A bebida suave e complexa com fragrâncias de mel frutas secas e nozes foi considerada a melhor cachaça em 2012 e conquistou a medalha de ouro em 2013 passado na World Spirits Competition. Faz parte ainda do portifólio da marca o CEDILLA LICOR DE AÇAÍ feito a partir da cachaça e frutos de açaí orgânicos (cerca de 500 por garrafa). Um produto inovador com um sabor furtado apresenta notas de chocolate e especiarias. É saboroso tanto puro com gelo ou ainda com água gaseificada perfeito também para elaborar coquetéis. Foi considerado em 2013 o melhor licor de fruta também na World Spirits Competition em São Francisco (EUA). Hoje a Cachaça Leblon é considerada uma das melhores do mundo tendo sua qualidade comprovado por diversos prêmios internacionais. Um dos mais importantes reconhecimentos é a conquista por nove vezes consecutivas (de 2006 a 2014) de medalhas de ouro no prestigiado concurso mundial World Spiritis Competition. A Leblon atualmente é a cachaça mais oferecida em renomados estabelecimentos de mercados exigentes como nas cidades americanas de Manhattan e Beverly Hills e nas capitais europeias Londres e Paris. No Brasil ela já conquistou São Paulo e Rio de Janeiro e com a distribuição da Bacardi logo estará presente em todo território nacional. ,Volume: 375ml,,,,,https://www.araraunacachacaria.com.br/cachaca-leblon-signature-merlet-375ml,12/07/2021 23:39
74,60faf01e6b65d1ecae464a0f,Cachaça Reserva do Barão Ouro 700ml," R$ 45,90 "," A cachaça Reserva do Barão é uma homenagem a João José de Oliveira Leite, o Barão de Timbó. A produção desta cachaça obedece critérios rigorosos desde a escolha da cana, até o engarrafamento. O processo de fermentação ocorre com leveduras naturais e temperatura controlada, em dornas de aço inox. Após a etapa da destilação a cachaça Reserva do Barão vai para barrís de carvalho, onde será envelhecida por 4 à 6 anos. Neste espaço de tempo a Reserva do Barão, adquire cor, maciez, aroma e o sabor inconfundível, pronta para degustação, após seu engarrafamento. Origem: Fazenda Priapú - Santo Luzia de Itanhi/SE Madeira: Carvalho Envelhecimento: 4 a 6 anos ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-reserva-do-barao-ouro-700ml,12/07/2021 23:39
75,60faf01e6b65d1ecae464a10,Cachaça Mercedes Ouro,"            R$ 35,90   ", O Sabor suave da MERCEDES Ouro vai te conquistar no primeiro gole. O envelhecimento nos barris de Pau-Brasil foge do convencional. O perfume suave e o sabor marcante tornam a MERCEDES Ouro uma bebida única. ,,,,,,https://www.araraunacachacaria.com.br/cachaca-mercedes-ouro,12/07/2021 23:39
76,60faf01e6b65d1ecae464a11,Cachaça TEN. Envelhecida Carvalho Americano 700ml," R$ 74,90 "," Um jovem que saiu pelo mundo em missões de paz, em busca de novos horizontes, de um sentido maior. O brilho nos olhos, a vontade de explorar, energia em todos os passos. Foram mais de 100 países, mais de vinte anos de viagens pelo mundo todo. Volta ao Brasil, agora já não tão jovem, trazendo em sua bagagem muitas aventuras e histórias pra contar. E assim nasce a TEN uma cachaça cheia de aromas e sensações com influências de todo o mundo mas com raízes brasileiras. Inspirada pelo espírito de conquista, a TEN. É um destilado de qualidade única com um estilo aventureiro e sofisticado. Suas raízes no interior do estado de São Paulo e em um processo de produção artesanal em pequenos lotes traz atenção a cada detalhe com maestria em seu envelhecimento. Sem igual, em todos os sentidos. A Cachaça TEN. Carvalho é envelhecida por três anos em tonéis de carvalho americano, este é um destilado sofisticado e distinto, levado a você em garrafas numeradas e únicas. Com toque aveludado tem aroma amadeirado e notas acentuadas de caramelo, com especiarias como canela e cravo em segundo plano que se complementam à complexidade do tabaco e amêndoas. Sabores complexos restultado de vários anos de envelhecimento para ser degustada pura assim como os grandes whiskies. Obs.: Para compra do ""coletinho"" personalizado consulte nossa disponibilidade. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-ten-envelhecida-carvalho-americano-700ml,12/07/2021 23:40
77,60faf01e6b65d1ecae464a12,Cachaça Costa Rica Amburana 670ml," R$ 35,90 "," Bebida suave apresentando o floral e o amadeirado em harmônica sintonia, trazendo à memória, ao degustarmos, a verdadeira essência da Cachaça Mineira de Qualidade. Produzida na cidade de Guarani/MG pelo Alambique Guarani ",Volume: 670ml,,,,,https://www.araraunacachacaria.com.br/cachaca-costa-rica-amburana-670ml-,12/07/2021 23:40
78,60faf01e6b65d1ecae464a13,Cachaça Tiê Prata 700ml," R$ 45,90 "," Produzida em alambique de cobre seguindo as melhores tradições mineiras e armazenada em inox, a Tiê Prata preserva os aromas e sabores adocicados da cana, com uma agradável picância no final. Excelente para ser bebida pura e perfeita na composição dos mais variados coquetéis. Foi considerada umas das três melhores cachaças brancas do Brasil pelo Ranking Cúpula da Cachaça 2018. Eleita a melhor cachaça do branca do Brasil em 2020 pela Cúpula da Cachaça. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-tie-prata-700ml,12/07/2021 23:40
79,60faf01e6b65d1ecae464a14,Cachaça Harmonie Schnaps Bálsamo 700ml,"            R$ 79,90   "," CACHAÇA ENVELHECIDA EM BARRIL DE BÁLSAMO Esta Cachaça é envelhecida por um ano em barris de madeira Bálsamo. Ideal para tomar pura, pois é refrescante e deixa um frescor no paladar. Os barris são novos e possuem uma tosta media com capacidade de até 700 litros. A fermentação utilizada são leveduras selecionadas, resultando em uma cachaça leve, suave e sem acidez elevada. Este produto recebeu a Medalha de ouro na categoria Madeiras Brasileiras na 29ª edição da Expocachaça, em Belo Horizonte/MG, em 2019. Nome da Cachaça: Cachaça Envelhecida Tipo: Envelhecida em barril de Bálsamo Graduação: 38% Tempo de Envelhecimento: Um ano Volume: 700ml ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-harmonie-schnaps-balsamo-700ml,12/07/2021 23:40
80,60faf01f6b65d1ecae464a15,Cachaça Bola de Ouro 355ml," R$ 39,99 ", A Cachaça Bola de Ouro é produzida em São Sebastião/AL envelhece em Umburana Jequitibá Rosa e Bálsamo e é envazada em garrafas de 600ml. ,Volume: 355ml,,,,,https://www.araraunacachacaria.com.br/cachaca-bola-de-ouro-355ml,12/07/2021 23:40
81,60faf01f6b65d1ecae464a16,Cachaça Authoral Gold 700ml,"            R$ 45,90   "," A Cachaça Authoral é produzida a partir de um conceito biodinâmico de sustentabilidade que busca equilibrar todas as etapas do processo produtivo, desde o plantio da cana-de-açúcar por mudas (para minimizar a liberação de carbono na atmosfera e preservar o solo), passando pela utilização da energia solar e não utilização da queima do bagaço da cana como fonte energética, até o aproveitamento do vinhoto para ferti-irrigação do terreno. Seu desenvolvimento reuniu as melhores técnicas produtivas de vinhos e azeites com o que há de mais atual na ciência de bebidas destiladas para fazer da Cachaça Authoral um produto único. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachacaauthoral-gold,12/07/2021 23:40
82,60faf01f6b65d1ecae464a17,Cachaça Caipira Cerejeira 700ml,"            R$ 45,90   "," A cachaça caipira é envelhecida em tonéis de cerejeira por um ano. Cachaça suave, macia, com aroma e sabor levemente adocicado, frutado com toques de especiarias que remetem à madeira, e de coloração dourada. Produzida pelo Alambique Caipira, localizado na capital capixaba da cachaça, São Roque do Canaã/ES. Nos anos 70, em meio a Pelé, Jimi Hendrix, John Travolta e Michael Jackson, nascia na cidade de São Roque do Canaã-ES o ‘Alambique Caipira’ produzindo cachaça artesanal. Há exatos 40 anos a nossa família começou a produzir cachaça de forma artesanal, e desde então a melhor cachaça artesanal vem sendo produzida por nós no ‘Alambique Caipira’, no vale do Canaã, região serrana do Espírito Santo. Uma bebida fina, que agrada a paladares exigentes e é excelente para uma boa degustação ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-caipira-cerejeira-700ml,12/07/2021 23:40
83,60faf01f6b65d1ecae464a18,Cachaça Costa Rica Carvalho 670ml," R$ 35,90 "," Cachaça artesanal mineira de alambique, armazenada em tonéis de carvalho apresentando um equilíbrio perfeito entre o amadeirado e o frutado originando uma bebida suave com sabor marcante. Fabricada na cidade de Guarani/MG pelo Alambique Guarani possui o mesmo padrão de qualidade da cachaça Dom Bré. ",Volume: 670ml,,,,,https://www.araraunacachacaria.com.br/cachaca-costa-rica-carvalho-670ml,12/07/2021 23:40
84,60faf01f6b65d1ecae464a19,Cachaça Harmonie Schnaps Prata 700ml," R$ 45,90 "," CACHAÇA ENVELHECIDA EM BLEND DE CARVALHO, GRÁPIA, LOURO E CABRIUVA esta é a única cachaça brasileira envelhecida em blend de quatro madeiras. O envelhecimento é feito em barris separados de cada tipo de madeira. Para a fermentação, são utilizadas leveduras selecionadas importadas, resultando em uma cachaça surpreendente, indicada para os paladares mais apurados. Esta cachaça já recebeu diversos prêmios. Em 2007, recebeu medalha como uma das melhores Cachaças do Rio Grande do Sul. Em 2013, foi agraciada com Medalha Ouro no Concurso Mundial de Bruxelas. Em 2014, foi premiada com a Medalha Ouro no Concurso da 24ª edição da Expocachaça. Em 2015, recebeu Medalha de Bronze na Expointer, em Esteio – RS. Em 2016, consagrou-se com Medalha de Prata no Concurso Mundial de Bruxelas. Em 2018, Medalha de Ouro no Concurso Mundial de Bruxelas. Em 2019 Grande Medalha de Ouro no Concurso Nacional de Vinhos e Destilados do Brasil. Nome da Cachaça: Cachaça Envelhecida em Blend de Quatro Madeiras Tipo: Envelhecida em barris de Carvalho, Grápia, Louro e Cabriúva Graduação: 38% Tempo de Envelhecimento: 3 anos Volume: 700ml, 160ml e 50ml ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-harmonie-schnaps-prata--0001,12/07/2021 23:40
85,60faf01f6b65d1ecae464a1a,Cachaça Harmonie Schnaps Blend de Quatro Madeiras 700ml,"            R$ 45,90   "," A Cachaça Prata (jovem) é ideal para caipirinhas e coquetéis. Ela é uma cachaça extremamente leve e suave onde predomina o sabor e aroma da cana-de-açúcar e da fermentação, resultado do uso de leveduras selecionadas importadas. Em 2007 esta cachaça recebeu Medalha como uma das melhores Cachaças do Rio Grande do Sul. Em 2013 a cachaça recebeu a Medalha Grande Ouro no Concurso Mundial de Bruxelas, sendo considerada a melhor cachaça do Brasil, em 2014 recebeu Medalha de Ouro no Concurso Mundial de Bruxelas, na Revista Sexy da edição de Junho de 2014 a Cachaça participou de uma degustação onde ficou em segundo lugar nas Cachaças brancas do Brasil, Medalha de Ouro no Concurso realizado no Rio Grande do Sul na Expointer em 2014, Medalha de Ouro no Concurso Mundial de Bruxelas 2017 e recentemente, em 2018 recebeu Medalha de Prata no mesmo Concurso Mundial de Bruxelas. Em 2018 recebeu 1º lugar na Categoria Cachaça Prata no Concurso Expointer em Esteio/RS. Nome da Cachaça: Cachaça Linha Prata Tipo: Armazenada em tanques de inox Graduação: 38% Tempo de Envelhecimento: Descansada por 6 meses em tanques de inox Volume: 750ml, 160ml, 50ml ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-harmonie-schnaps-blend-de-quatro-madeiras-700ml,12/07/2021 23:41
86,60faf01f6b65d1ecae464a1b,Cachaça Engenho Lyra Jequitibá 700ml,"            R$ 45,90   "," A Cachaça Egenho Lyra Jequitibá-Rosa é fabricada na Fazenda Lyra em Riachuelo/SE. Essa cachaça é envelhecida por 2 anos em tonéis de jequitibá rosa. Produzida artesanalmente em alambique de cobre e em fogo direto na fornalha, o que a torna um destilado diferenciado e comparado aos melhores destilados do mundo. A Cachaça Engenho Lyra Jequitibá possui sabor e aroma marcantes, uma suavidade e maciez sem precedentes. A Fazenda data do século 18, cuja sede ainda guarda muitas relíquias deste tempo, inclusive a própria construção. Um lugar lindo para turismo rural e apenas 30km de Aracaju. Um celeiro de tradições que nos leva de volta há época de glória do açúcar. A produção da cachaça é artesanal e orgânica. Utilizando toda a tradição, desde o plantio ao envase, inclusive o fermento caipira. Origem: Riachuelo/SE Graduação alcóolica: 40% Madeira: Jequitibá Rosa ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-engenho-lyra-jequitiba-700ml,12/07/2021 23:41
87,60faf01f6b65d1ecae464a1c,Cachaça Companheira Extra Premium 8 anos 750ml," R$ 169,90 "," Eleita a cachaça do Ano de 2020 pela Cúpula da Cachaça a Cachaça Companheira Extra Premium 8 anos de sabor inigualável, envelhecida 8 anos em barril de carvalho. Eleita a Melhor Cachaça Extra Premium do Brasil . A Cachaça do Ano! Premiações: • 1º lugar no IV Ranking da Cúpula da Cachaça 2020 – Categoria Premium/Extra Premium. Também recebeu o título de Cachaça do Ano, por ter atingido a maior pontuação entre todas as 50 amostras (90,63 pontos).   Duplo Ouro no Concurso Mundial de Bruxelas – Edição Brasil 2018. 3º lugar no III Ranking 2018 da Cúpula da Cachaça. • Gran Ouro no Concurso Mundial de Bruxelas – Edição Brasil 2016. • Medalha de ouro no Concurso Mundial de Bruxelas 2016 (Spirits Sellection 2016), realizado na cidade de Tequila, no México. São mais de 10 premiações nos maiores concursos de destilados do Brasil e exterior. Confira 700 ml. 40% em volume. Envelhecida 8 anos em barril de carvalho. ",Volume: 750ml,,,,8 anos,https://www.araraunacachacaria.com.br/cachaca-companheira-extra-premium-8-anos-750ml,12/07/2021 23:41
88,60faf01f6b65d1ecae464a1d,Cachaça TEN. Branca 750ml," R$ 59,99 "," Nossa cachaça branca ocupa um lugar especial em nosso bar. Destilada em alambiques de cobre, apenas o “coração” descansa por um ano em dornas de inox, o que traz ao destilado aromas leves na boca com notas frescas florais e sabor adocicado, remetendo ao açúcar mascavo. ",Volume: 750ml,,,,,https://www.araraunacachacaria.com.br/cachaca-ten-branca-750ml,12/07/2021 23:41
89,60faf0206b65d1ecae464a1e,Cachaça Vanderley Azevedo Prata 700ml," R$ 45,90 "," Graduação Alcoólica: 40%; Volume: 700ml; Safra: 2017; Destilada em alambiques de Cobre; Armazenamento: Inox; Cachaça Artesanal produzida em Ituiutaba-MG pontal do triangulo mineiro destilada por Vanderley Azevedo e Cássio Azevedo. Cachaça Premiada com medalha de ouro no maior concurso de destilado do mundo. A história da cachaça Vanderley Azevedo teve início em 1940, quando meu avô Sergio José de Araujo, em busca de diamantes no Rio Tejuco, firmou residência na cidade de Ituiutaba. Aqui, montou um armazém para atender às demandas do garimpo e dos moradores da cidade. Vanderley Azevedo “Em 1968, fui trabalhar com meu avô no armazém e observava que o caixeiro-viajante deixava alguns tonéis com cachaça e, após 15 dias passava, para pegá-los. Nesse processo, tornei-me o responsável por envasar a cachaça. Em 1984, meu irmão e eu compramos uma fazenda para realizarmos, nós mesmos, nossa própria produção de cachaça. Desde então, destilamos o melaço da cana de açúcar de forma artesanál.” Todo esse processo é feito com a mesma dedicação desde 1984. Em cada gota da Vanderley Azevedo está depositado todo o afeto típico do povo do interior mineiro. Análise Sensorial APARÊNCIA: Clara, limpa e polida. AROMA: O nariz oferece uma ótima intensidade aromática, com tons pronunciados de cana de açúcar, com caráter floral. SABOR: O paladar é muito equilibrado e oferece um contraponto harmonioso entre doçura e adstringência. Notas forais e herbáceas da cana-de-açúcar estão presentes e proporcionam um final longo e assertivo. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-vanderley-azevedo-prata-700ml,12/07/2021 23:41
90,60faf0206b65d1ecae464a1f,Cachaça Weber Haus Primavera Org 600ml," R$ 75,90 "," Cachaça Primavera foi a primeira marca comercial da cachaçaria, relançada agora como uma homenagem histórica ao seu fundador, Hugo Weber. É envelhecida em barris de Cabriúva por seis meses. A Cachaçaria Weber Haus A cachaçariaWeber Haus vem de uma longa tradição familiar na produção de bebidas destiladas, desde a chegada da Alemanha, no distante ano de 1824. Inicialmente com a produção de schnaps, bebida típica alemã elaborada a partir de batatas, mais tarde, a partir de 1848, a cana de açúcar se torna a matéria-prima do engenho e desde então a cachaça é produzida nos alambiques de cobre da família. Sediada na cidade de Ivoti, no Rio Grande do Sul, a cachaçaria familiar se transformou em empreendimento comercial no ano de 1948, tornando-se referência na elaboração de cachaças artesanais na região, atuando com o nome de Cachaça Primavera. No ano de 2001 a empresa passou por uma reformulação total e foi batizada Weber Haus, iniciando o processo de expansão da marca para todo o Brasil. Detentora de mais de 100 premiações nacionais e internacionais, hoje a cachaçaria produz 255 mil litros de cachaça por ano e exporta seus produtos para mais de 10 países. Produção O processo de fabricação das cachaças da Cachaçaria Weber Haus se inicia com o plantio de cana-de-açucar de variedades escolhidas por sua adequação ao clima da região, além de seu grau de doçura. Todo o plantio é feito sem a adição de quaisquer agrotóxicos, dessa forma as cachaças Weber Haus possuem o selo de Produto Orgânico. Trata-se de uma destilaria artesanal, onde todos os produtos são elaborados cuidadosamente em pequenos lotes, garantindo o controle de qualidade em todas as etapas da produção. A destilação é feita em tradicionais alambiques de cobre. País - Brasil Classificação - Cachaça A base de - Destilado do mosto fermentado do caldo de cana-de-açúcar Graduação alcoólica - 40%ABV Litragem - 600ml ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-weber-haus-primavera-org-600ml,12/07/2021 23:41
91,60faf0206b65d1ecae464a20,Cachaça Dom Tápparo Extra Premium Carvalho 12 Anos 750ml," R$ 79,00 "," A Cachaça Dom Tápparo Extra Premium Carvalho 12 Anos 700ml é uma bebida extra premium, envelhecida por 12 anos em barris de carvalho. Leve, é um destilado que possui graduação alcoólica de 40%. O Engenho Dom Tápparo surgiu por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para consumo próprio e presentear os amigos. A bebida fez tanto sucesso que apreciadores começaram a querer comprá-la. Foi então que ele viu nessa atividade uma oportunidade de negócio. Com o passar dos anos, e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje, a empresa conta com a colaboração da terceira geração da família Tápparo: Bruno, Giovanni, Breno, Marcus, Fernando e Carla. Toda a produção da cachaça acontece na propriedade da família, desde o plantio da cana-de-açúcar até a moagem e a destilação. O envelhecimento é feito em barris de carvalho europeu e americano, além de outras madeiras, como amburana e amendoim. ",Volume: 750ml,,,,12 Anos,https://www.araraunacachacaria.com.br/cachaca-dom-tapparo-extra-premium-carvalho-12-anos-750ml,12/07/2021 23:41
92,60faf0206b65d1ecae464a21,Cachaça Tragaluz Maçônica 700ml,"            R$ 45,90   "," A Cachaça Tragaluz Maçônica 700ml Límpida e brilhante. Um produto final equilibrado, estável e pronto. Seu aroma e o sabor do Carvalho são persistentes e lembram um bom brandy. Nela prevalece o Carvalho, que virou um símbolo de qualidade entre os destilados, por causa dos wiskies e cognacs. Sabor e buquê acentuados. Uma cachaça equilibrada, encorpada e madura. Desce sem aspereza, ótima opção. Sabor sutil e que agrada inclusive, ao público leigo. Suave, agradável, de baixa acidez. Uma cachaça correta em todos os sentidos. – Teor Alcoólico = 40 % GL. Após o descanso em dornas de aço inoxidável, este produto é novamente destilado para reduzir os congêneres da primeira destilação, com isto alcançamos um nível de superioridade, jamais alcançado em um produto de uma única destilação. Alguns autores costumam chamar de “cachaça limpa”, pois o índice de congêneres são bem abaixo dos recomendados pela nossa legislação. Ao término deste processo este bidestilado que atinge ao alto teor alcoólico (em torno de 65% GL) segue para ser diluído em água destilada ou deionizada em etapas para evitar choques químicos. Atingindo este produto um teor alcoólico entre 45% GL a 48% GL ele segue para o envelhecimento em tonéis de Carvalho por um período de no mínimo 36 meses. Após esta etapa, este produto já maduro, é estandardizado a 40% GL e uma amostra segue para análise em laboratório renomado em nosso país, para que possamos garantir ao nosso cliente um produto de altíssima qualidade, podendo com isto, rastreá-lo por tempo indeterminado. Após aprovação, este produto segue para um processo de purificação que é a filtragem em diferentes etapas (5 vezes), para que possamos garantir uma maior limpidez, transparência e brilho. – Congêneres: Com o processo de bidestilação os congêneres são reduzidos drasticamente, se comparados com um produto de uma única destilação. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-tragaluz-maconica-700ml-2021-03-18-14-58-47,12/07/2021 23:41
93,60faf0206b65d1ecae464a22,Cachaça Chama Crioula Ouro 600ml," R$ 39,99 "," A Cachaça Chama Crioula possui seu diferencial desde o plantio da cana de açúcar, buscando obter as melhores matérias primas com a finalidade de apresentar uma cachaça de alto nível, que cumpra os altos padrões nacionais de qualidade e tenha destaque no mercado internacional. Dentro desse escopo da produção, é trabalhado com tipos diferentes da cachaça Chama Crioula A Cachaça Chama Crioula Ouro reflete a essência do povo gaúcho. Destilada em alambique é armazenada até 1 ano em Barris de Amburana. O envelhecimento em barris nesta madeira, deixa a cachaça com o gosto amadeirado, trazendo aromas e sabores como: baunilha, cravo, canela e outras especiarias. ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-chama-crioula-ouro-600ml,12/07/2021 23:41
94,60faf0216b65d1ecae464a23,Cachaça Serra Morena Prata 600ml," R$ 59,90 ", A Cachaça Serra Morena Ouro 670ml é envelhecida Três Anos Em Tóneis De Carvalho E Jequitibá. Cachaça Suave Com Sabor E Aroma Marcantes. Origem: Belo Vale/MG Envelhecimento: 3 Anos Madeira: Carvalho E Jequitibá ,Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-serra-morena-prata-600ml,12/07/2021 23:42
95,60faf0216b65d1ecae464a24,Cachaça Encantos da Marquesa Prata Safra 2011 600ml," R$ 39,90 "," A Encantos da Marquesa Prata Safra 2011 tem sabor doce em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. A Cachaça Encantos da Marquesa Prata 2011, produzida em Indaiabira (Marquesa é o nome da fazenda). Comprada em 2009 por Eduardo Martins, pesquisador da área ambiental, por duas vezes presidente do Ibama, a propriedade já tinha tradição na fabricação da bebida. Com a compra, foi investido no aprimoramento do processo de fabricação de cachaça com mais qualidade e produzida com o padrão orgânico. É produzida com diversos cuidados que incluem a base orgânica do canavial, o uso da água de chuva para eliminar a presença de metais na destilação, a colheita manual e o uso de transporte por animais, a renovação sistemática do fermento, e ainda, a destilação cuidadosa em alambiques de cobre de pequeno porte. Sensorial Floral no odor, remete a flores apícolas. O sabor confirma a intensidade de doçura, em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. Na fazenda Marquesa a cana é colhida manualmente e transportada por animais até o alambique, para evitar que ela se contamine com a fumaça dos veículos motorizados. Para fermentação, empregam leveduras autóctones selecionadas. Com rendimento de 200 mil litros por ano, a dupla também demonstra vanguarda ao trazer conceitos da Escola Varietal, como identificação da safra e reconhecimento da variedade de cana como fundamental para distinguir as características sensoriais da cachaça. ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-encantos-da-marquesa-prata-safra-2010-600ml-2021-04-28-14-28-18,12/07/2021 23:42
96,60faf0216b65d1ecae464a25,Cachaça Autêntica Se Sobrá Manda Chuva 700ml,"            R$ 45,90   ", A Cachaça Autêntica Se Sobrá Manda Chuva é envazada em garrafas de 700ml e envelhecida em barris de Carvalho. Produzida na cidade de Alfenas/MG. Origem: Alfenas / MG Madeira: Carvalho Envelhecimento: - Grad. Alcoólica: 39% Volume: 700m ,Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-autentica-se-sobra-manda-chuva-700ml,12/07/2021 23:42
97,60faf0216b65d1ecae464a26,Cachaça Harmonie Schnaps Amburana 700ml,"            R$ 45,90   "," CACHAÇA ENVELHECIDA EM BARRIL DE AMBURANA Esta cachaça é envelhecida por 1 ano em barricas de madeira Amburana, árvore natural do nordeste brasileiro. As barricas possuem uma tosta média, que conferem um paladar diferenciado à cachaça. É uma cachaça extremamente leve, suave, ideal para ser tomada pura ou harmonizada com queijos. Esta cachaça conquistou Medalha Ouro no Concurso da 26ª edição da Expocachaça de Belo Horizonte/MG em 2016 e Medalha de Ouro no Concurso Mundial de Bruxelas 2017. Em 2018 recebeu o 1º lugar na Categoria Cachaça Premium no Concurso na Expointer de Esteio/RS. Nome da Cachaça: Cachaça Envelhecida Tipo: Envelhecida em barril Amburana Graduação: 38% Tempo de Envelhecimento: Um ano Volume: 700ml, 160ml, 50ml ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-harmonie-schnaps-amburana-700ml,12/07/2021 23:42
98,60faf0216b65d1ecae464a27,Cachaça Cállida Amburana 750ml," R$ 59,99 ",,Volume: 750ml,,,,,https://www.araraunacachacaria.com.br/cachaca-callida-amburana-750ml,12/07/2021 23:42
